OBJECTID,stop_id,stop_code,stop_name,stop_lat,stop_lon
7561,212003,99972355,LUCILE AVE SW @ RALPH D ABERNATHY BLVD,33.742854,-84.437084
7562,212004,99972356,NORTHSIDE PKWY NW @ 4111,33.863838,-84.445129
7563,212005,99972357,HAYNES BRIDGE RD @ OLD MILTON PKWY,34.071055,-84.293798
7564,212007,99972359,BUFFINGTON RD @ SABLE CHASE LN,33.598114,-84.498517
7565,212008,99972360,S ATLANTA ST @ MARIETTA HWY,34.013949,-84.362997
7566,212009,99972361,SCOFIELD RD @ SURREY TRL,33.603305,-84.466496
7567,213503,99972362,RESURRECTION WAY @ LONDONDERRY WAY,33.574525,-84.537792
7568,212011,99972366,SPRINGDALE RD SW @ JEFFERSON AVE SW,33.685449,-84.415431
7569,212012,99972367,SPRINGDALE RD SW @ JEFFERSON AVE SW,33.685288,-84.4153
7570,212015,99972370,SYLVAN RD SW @ KATHERWOOD DR SW,33.711183,-84.418122
7571,212016,99972371,JOSEPH E BOONE BLVD @ EDWARDS ST NW,33.763516,-84.403592
7572,213051,99972372,E PONCE DE LEON AVE @ N DECATUR RD,33.792834,-84.264225
7573,212019,99972375,CENTRE PKWY @ 1200,33.653694,-84.513784
7574,212020,99972376,PEACHTREE ST NE @ JOHN WESLEY DOBBS AVE NE,33.756939,-84.388052
7575,212021,99972377,N COMMERCE DR @ MARKETPLACE BLVD,33.658464,-84.503924
7576,212023,99972379,HOWELL MILL RD NW @ 3280,33.843702,-84.42845
7577,212024,99972380,HOWELL MILL RD NW @ 3280,33.843735,-84.428304
7578,212025,99972383,SWALLOW CIR SE @ HARPER RD SE,33.695288,-84.385229
7579,213505,99972384,SHANNON PKWY @ FLAT SHOALS RD,33.584192,-84.539994
7580,212026,99972385,SKIPPER DR NW @ SKIPPER PL NW,33.781456,-84.492157
7581,212027,99972386,NEW PEACHTREE RD @ CHAMBLEE DUNWOODY RD,33.891319,-84.299816
7582,212028,99972387,N DECATUR RD @ 2920,33.793801,-84.273765
7583,212029,99972388,PONCE DE LEON AVE NE @ JUNIPER ST NE,33.772361,-84.383497
7584,213524,99972389,DERRICK INDUSTRIAL PKWY @ 4505,33.628049,-84.582476
7585,213120,99972391,ANVIL BLOCK RD @ LUNSFORD DR,33.633628,-84.288925
7586,213499,99972392,RESURRECTION WAY @ LONDONDERRY WAY,33.574683,-84.5369
7587,213335,99972393,HARGIS ST SE @ FORREST PARK RD SE,33.687377,-84.360308
7588,213115,99972394,CALHOUN AVE @ JOHN FREEMAN WAY,33.672625,-84.425381
7589,213329,99972396,TURNER RD SE @ KIPLING ST SE,33.703313,-84.354937
7590,213321,99972397,PEACHTREE ST SW @ BROTHERTON TRANSPORTATION MALL,33.747512,-84.395613
7591,213506,99972398,SHANNON PKWY @ PORTSMOUTH DR,33.581794,-84.540328
7592,213116,99972399,MT ZION PKWY @ WAGON WHEEL CT,33.555581,-84.310539
7593,213025,99972401,ROOSEVELT HWY @ 4003,33.645955,-84.450885
7594,213306,99972402,RIVER EXCHANGE DR @ HOLCOMB BRIDGE RD,33.970252,-84.261559
7595,213312,99972403,HOLCOMB BRIDGE RD @ TERRAMOUNT DR,34.014688,-84.308154
7596,213504,99972405,FLAT SHOALS RD @ DODSON RD,33.5844,-84.539767
7597,213311,99972408,HOLCOMB BRIDGE RD @ EVES RD,34.005424,-84.297522
7598,213313,99972417,HOLCOMB BRIDGE RD @ HOLCOMB WOODS PKWY,34.018554,-84.3134
7599,213325,99972418,MCDONOUGH BLVD SE @ ERIC ST SE,33.715363,-84.375739
7600,213449,99972419,N COMMERCE DR @ 4100,33.646221,-84.503075
7601,213478,99972420,WASHINGTON RD @ CHARLES DR,33.660233,-84.476065
7602,213031,99972421,BOLTON RD NW @ COLLIER DR NW,33.769535,-84.508703
7603,212032,99972422,N SHALLOWFORD RD @ COMMODORE DR,33.917658,-84.303795
7604,213136,99972423,S ROYAL ATLANTA DR @ 4950,33.856319,-84.187685
7605,213308,99972424,HOLCOMB BRIDGE RD @ STEEPLE CHASE DR (SOUTH),33.991163,-84.277277
7606,213305,99972425,RIVER EXCHANGE DR @ 3175,33.967954,-84.263654
7607,213453,99972426,N COMMERCE DR @ CENTRE PKWY,33.652022,-84.502907
7608,213026,99972427,HILLANDALE DR @ 5850,33.70357,-84.150992
7609,212034,99972429,JOHNSON FERRY RD @ MILL CREEK RD,33.896001,-84.342889
7610,212035,99972430,JOHNSON FERRY RD NE @ MILL CREEK RD,33.895992,-84.343129
7611,212036,99972431,WINDWARD PKY @ NORTH POINT PKY,34.088754,-84.256364
7612,213326,99972432,HILL ST SE @ NOLAN ST SE,33.718987,-84.378675
7613,212037,99972433,MAIN ST @ JACKSON AVE,33.520888,-84.667271
7614,212038,99972434,CENTRE PKWY @ N COMMERCE DR,33.652152,-84.504074
7615,212039,99972435,N COMMERCE DR @ CAMP CREEK POINT,33.653907,-84.503361
7616,212040,99972436,MERCER UNIVERSITY DR @ DUNNINGTON CIR,33.875298,-84.25346
7617,212041,99972437,SPRINGDALE RD SW @ PEGG RD SW,33.689335,-84.414468
7618,212042,99972438,PLEASANT HILL RD @ SURREY TRL,33.600102,-84.465166
7619,213450,99972440,N COMMERCE DR @ 4100,33.646133,-84.503322
7620,213451,99972441,N COMMERCE DR @ 3900,33.648438,-84.503072
7621,212044,99972442,BILL KENNEDY WAY SE @ FAITH AVE SE,33.741919,-84.358126
7622,213442,99972443,N COMMERCE DR @ WASHINGTON RD,33.632599,-84.493815
7623,213155,99972444,LAKE MIRROR RD @ LAKE MIRROR PL,33.627323,-84.394562
7624,213492,99972445,OAKLEY RD @ 6300,33.584358,-84.531564
7625,212045,99972446,N SHALLOWFORD RD @ ADMIRAL WAY,33.91559,-84.302183
7626,212046,99972447,N SHALLOWFORD RD @ LONGVIEW DR,33.916279,-84.302554
7627,212047,99972448,2ND AVE SE @ ALSTON DR SE,33.745316,-84.309766
7628,213455,99972449,N COMMERCE DR @ SHELBY LN,33.655913,-84.50394
7629,212048,99972450,DRYDEN RD @ NORTH POINT PKY,34.086921,-84.257228
7630,212049,99972451,CUSTER AVE SE @ MORELAND AVE SE,33.715536,-84.350042
7631,212050,99972452,OLD MILTON PKWY @ 2365,34.070401,-84.290502
7632,212051,99972453,OLD MILTON PKWY @ 2400,34.070624,-84.289989
7633,212052,99972454,OLD MILTON PKWY @ NORTHWINDS PKWY,34.06862,-84.277853
7634,212053,99972455,OLD MILTON PKWY @ NORTHWINDS PKWY,34.06884,-84.277165
7635,212054,99972457,OLD MILTON PKWY @ MORRIS RD,34.068951,-84.267548
7636,212055,99972458,OLD MILTON PKWY @ MORRIS RD,34.068665,-84.267777
7637,212981,99972460,BUFFINGTON RD @ BIRDSEYE TRL,33.590719,-84.500481
7638,213304,99972461,HOLCOMB BRIDGE RD @ SPALDING DR,33.968497,-84.258639
7639,213135,99972462,MOUNTAIN INDUSTRIAL BLVD @ S ROYAL ATLANTA DR,33.857424,-84.191025
7640,212057,99972463,S ATLANTA HIGH SCHOOL,33.67006,-84.362056
7641,212059,99972465,PORSCHE AVE @ PORSCHE DR,33.653073,-84.39885
7642,212060,99972466,PORSCHE AVE @ PORSCHE DR,33.65331,-84.399515
7643,212061,99972467,OLD MILTON PKWY @ NORTH POINT PKWY,34.068122,-84.263186
7644,212062,99972469,MALL PKWY @ STONECREST TRC,33.695973,-84.10083
7645,212063,99972470,MALL PKY @ STONECREST TRC,33.695757,-84.100256
7646,212064,99972471,FLAT SHOALS RD @ 3592,33.703071,-84.270261
7647,212065,99972472,MCGINNIS FERRY RD @ BETHANY BND,34.104029,-84.254776
7648,212066,99972473,MORRIS RD @ BETHANY RD,34.104231,-84.254123
7649,212067,99972474,STONEWALL TELL RD @ ROOSEVELT HWY,33.597991,-84.54851
7650,212068,99972475,OLD MILTON PKWY @ NORTH POINT PKWY,34.068349,-84.262888
7651,212069,99972476,JONESBORO RD @ RUSKIN DR,33.646653,-84.36486
7652,212070,99972477,JONESBORO RD @ SCOTT RD,33.643269,-84.363273
7653,212071,99972478,JONESBORO RD @ CONLEY RD,33.638919,-84.360937
7654,212072,99972479,JONESBORO RD @ COLLEGE ST,33.634515,-84.358602
7655,212073,99972480,JONESBORO RD @ ERNEST DR,33.632564,-84.357559
7656,212074,99972481,JONESBORO RD @ OLD JONESBORO RD,33.628473,-84.355929
7657,212075,99972482,JONESBORO RD @ GRACE DR,33.625823,-84.355125
7658,213493,99972483,OAKLEY RD @ OAKLEY COMMONS BLVD,33.581889,-84.530497
7659,212076,99972484,JONESBORO RD @ FOREST AVE,33.623863,-84.35418
7660,212077,99972485,JONESBORO RD @ MARIE ST,33.620829,-84.352496
7661,212079,99972487,FOREST PKY @ JONESBORO RD,33.615182,-84.350587
7662,212080,99972488,FOREST PKY @ PHILLIPS DR,33.618102,-84.357673
7663,212083,99972491,JONESBORO RD @ BARTLETT RD,33.621285,-84.352648
7664,212084,99972492,JONESBORO RD @ WATTS RD,33.623791,-84.354049
7665,212085,99972493,JONESBORO RD @ GRACE DR,33.625698,-84.354973
7666,212086,99972494,JONESBORO RD @ OLD JONESBORO RD,33.628643,-84.355886
7667,212087,99972495,JONESBORO RD @ ERNEST DR,33.632215,-84.357276
7668,212088,99972496,JONESBORO RD @ THURMAN RD,33.635249,-84.358884
7669,212089,99972497,JONESBORO RD @ CONLEY RD,33.639295,-84.361057
7670,212090,99972498,JONESBORO RD @ SCOTT RD,33.643413,-84.363252
7671,212091,99972499,JONESBORO RD @ RUSKIN DR,33.646671,-84.364773
7672,212092,99972500,RIVERDALE RD @ PHOENIX BLVD,33.613327,-84.4378
7673,212094,99972502,RIVERDALE RD @ NORMAN DR,33.608826,-84.436187
7674,212095,99972503,RIVERDALE RD @ OLD RIVERDALE RD,33.605255,-84.434989
7675,212096,99972504,RIVERDALE RD @ FLAT SHOALS RD,33.60159,-84.429721
7676,212097,99972505,RIVERDALE RD @ LAKE REGENCY DR,33.599065,-84.429034
7677,212098,99972506,RIVERDALE RD @ LAKE REGENCY DR,33.5998,-84.428916
7678,212099,99972507,RIVERDALE RD @ FLAT SHOALS RD,33.602046,-84.430047
7679,212100,99972508,RIVERDALE RD @ OLD RIVERDALE RD,33.605667,-84.435141
7680,212101,99972509,RIVERDALE RD @ SHOREHAM DR,33.608961,-84.436014
7681,212103,99972511,RIVERDALE RD @ KINGSWOOD CIR,33.612395,-84.436885
7682,212104,99972512,GARDEN WALK BLVD @ RIVERDALE RD,33.596971,-84.427925
7683,212105,99972513,GARDEN WALK BLVD @ GARDEN WOOD DR,33.596714,-84.425679
7684,212106,99972514,GARDEN WALK BLVD @ GARDEN SPRINGS DR,33.595859,-84.420785
7685,212107,99972515,GARDEN WALK BLVD @ GARDEN RIDGE DR,33.595763,-84.416922
7686,212108,99972516,GARDEN WALK BLVD @ W LEES MILL RD,33.594468,-84.412505
7687,212109,99972517,GARDEN WALK BLVD @ SR 85,33.59413,-84.409814
7688,212110,99972518,GARDEN WALK BLVD @ SR 85,33.594327,-84.409858
7689,212111,99972519,GARDEN WALK BLVD @ W LEE MILLS RD,33.594648,-84.412256
7690,212112,99972520,GARDEN WALK BLVD @ GARDEN RIDGE DR,33.596022,-84.417671
7691,212113,99972521,GARDEN WALK BLVD @ GARDEN SPRINGS DR,33.596065,-84.420438
7692,212114,99972522,GARDEN WALK BLVD @ BROOKSTONE RDG,33.597027,-84.425994
7693,212115,99972523,GARDEN WALK BLVD @ RIVERDALE RD,33.597156,-84.428614
7694,212116,99972524,SR 85 @ BRIAR HILL LN,33.590317,-84.409105
7695,212117,99972525,SR 85 @ ADAMS DR,33.582687,-84.411374
7696,212118,99972526,SR 85 @ KING RD,33.579204,-84.411978
7697,212119,99972527,SR 85 @ HOWARD ST,33.574879,-84.412418
7698,212120,99972528,SR 85 @ MAIN ST,33.571365,-84.412797
7699,212121,99972529,SR 85 @ VALLEY HILL RD SW,33.573339,-84.412416
7700,212122,99972530,SR 85 @ DENHAM ST,33.576061,-84.412148
7701,212123,99972531,SR 85 @ CAMP ST,33.578398,-84.411945
7702,212124,99972532,SR 85 @ ALLEN DR,33.581881,-84.411298
7703,212125,99972533,SR 85 @ BRIAR HILL LN,33.589959,-84.408909
7704,212128,99972536,CHURCH ST @ BETHSAIDA RD,33.560604,-84.416968
7705,212129,99972537,CHURCH ST @ TOWN CENTER DR,33.557919,-84.41627
7706,212130,99972538,SR 85 @ LAMAR HUTCHESON PKWY,33.560983,-84.413541
7707,212131,99972539,SR 85 @ 7145,33.559845,-84.413995
7708,212132,99972540,CHURCH ST @ TOWN CENTER DR,33.558384,-84.416304
7709,212133,99972541,CHURCH ST @ BETHSAIDA RD,33.561217,-84.416755
7710,212137,99972545,LAMAR HUTCHESON PKY @ 658,33.560976,-84.410982
7711,212138,99972546,LAMAR HUTCHESON PKY @ ROBERTS DR,33.565043,-84.40808
7712,212139,99972547,XPRESS - RIVERDALE PARK & RIDE,33.56835,-84.403322
7713,212140,99972548,LAMAR HUTCHESON PKY @ UPPER RIVERDALE RD SW,33.572585,-84.402903
7714,212141,99972549,LAMAR HUTCHESON PKY @ VALLEY HILL RD SW,33.570973,-84.402804
7715,212143,99972551,LAMAR HUTCHESON PKWY @ ROBERTS DR,33.564783,-84.408459
7716,212144,99972552,LAMAR HUTCHESON PKY @ 618,33.561182,-84.410884
7717,212145,99972553,UPPER RIVERDALE RD SW @ STAYMAN DR,33.574181,-84.399195
7718,212147,99972555,UPPER RIVERDALE RD SW @ ROY HUIE RD,33.575841,-84.394283
7719,212148,99972556,UPPER RIVERDALE RD SW @ HAYES DR,33.577984,-84.388634
7720,212149,99972557,UPPER RIVERDALE RD @ ARROWHEAD BLVD,33.579114,-84.384394
7721,212150,99972558,UPPER RIVERDALE RD @ 276,33.579894,-84.38152
7722,212151,99972559,UPPER RIVERDALE RD @ LEES MILL RD,33.58114,-84.378863
7723,212152,99972560,UPPER RIVERDALE RD @ LEES MILL RD,33.58183,-84.378538
7724,212153,99972561,UPPER RIVERDALE RD @ 281,33.580082,-84.38126
7725,212154,99972562,UPPER RIVERDALE RD @ ARROWHEAD BLVD,33.579534,-84.383295
7726,212156,99972563,UPPER RIVERDALE RD SW @ HAYES DR,33.57784,-84.389448
7727,212157,99972564,UPPER RIVERDALE RD SW @ ROY HUIE RD,33.575742,-84.394696
7728,212159,99972566,UPPER RIVERDALE RD SW @ RIVER PARK DR,33.574262,-84.399326
7729,212161,99972568,MT ZION RD @ TARA BLVD,33.572937,-84.370282
7730,212162,99972569,MT ZION RD @ DOROTHY LN,33.572827,-84.367241
7731,212163,99972570,MT ZION RD @ KING WILLIAMS DR,33.572579,-84.362013
7732,212164,99972571,MT ZION RD @ IMPERIAL DR,33.57232,-84.358651
7733,212165,99972572,MT ZION RD @ PERSONAL PL,33.571981,-84.355614
7734,212166,99972573,MT ZION RD @ KELLY AVE,33.571489,-84.351297
7735,212167,99972574,MERCHANTS WAY @ EXCHANGE PL,33.572649,-84.348555
7736,212168,99972575,SOUTHLAKE MALL,33.573786,-84.350014
7737,212170,99972577,MT ZION RD @ MARKET PL,33.571561,-84.351145
7738,212171,99972578,MT ZION RD @ LAKE DR,33.571945,-84.354724
7739,212172,99972579,MT ZION RD @ IMPERIAL DR,33.572293,-84.357599
7740,212173,99972580,MT ZION RD @ KING WILLIAM DR,33.572739,-84.363304
7741,212174,99972581,MT ZION RD @ DOROTHY LN,33.572971,-84.36761
7742,213480,99972582,FLAT SHOALS RD @ SHENFIELD LN,33.587017,-84.519583
7743,212175,99972583,MT ZION RD @ TARA BLVD,33.573068,-84.370376
7744,212176,99972584,TARA BLVD @ MT ZION RD,33.574061,-84.371624
7745,212180,99972588,PANTHERSVILLE RD @ BRITTANY PARK LN,33.662435,-84.282397
7746,212181,99972589,PANTHERSVILLE RD @ FORK CREEK CHURCH RD,33.666042,-84.28056
7747,212182,99972590,BOULDERCREST RD @ PANTHERSVILLE RD,33.656984,-84.286472
7748,212183,99972591,PANTHERSVILLE RD @ RIVER RD,33.672799,-84.277819
7749,212184,99972592,BOULDERCREST RD @ YOLANDA TRL,33.652919,-84.285334
7750,212185,99972593,BOULDERCREST RD @ LINECREST RD,33.647208,-84.282714
7751,212186,99972594,BOULDERCREST RD @ TILSON RD,33.639946,-84.282235
7752,212187,99972595,BOULDERCREST RD @ ANVIL BLOCK RD,33.630502,-84.282707
7753,212188,99972596,BOULDERCREST RD @ ANVIL BLOCK RD,33.631335,-84.28292
7754,212189,99972597,BOULDERCREST RD @ MANOR PL,33.640063,-84.282062
7755,212190,99972598,BOULDERCREST RD @ LINECREST RD,33.647664,-84.282828
7756,212191,99972599,BOULDERCREST RD @ YOLANDA TRL,33.653161,-84.285323
7757,212192,99972600,PANTHERSVILLE RD @ BOULDERCREST RD,33.658005,-84.286124
7758,212193,99972601,ANVIL BLOCK RD @ LUNSFORD DR,33.633875,-84.289575
7759,212194,99972602,JONESBORO RD SE @ CONLEY RD SE,33.64825,-84.365377
7760,212195,99972603,CONLEY RD SE @ 925,33.650083,-84.359553
7761,212196,99972605,FORREST PARK RD SE @ CONLEY RD SE,33.65071,-84.357892
7762,212197,99972606,FORREST PARK RD SE @ FOREST VALLEY DR SE,33.651803,-84.35748
7763,212198,99972607,FORREST PARK RD SE @ OAKSHIRE WAY SE,33.654945,-84.355874
7764,212199,99972608,FORREST PARK RD SE @ EISENHOWER RD SE,33.657139,-84.355506
7765,212200,99972609,FORREST PARK RD SE @ PINE FOREST DR SE,33.659807,-84.355474
7766,212201,99972610,HUTCHENS RD SE @ FORREST PARK RD SE,33.665966,-84.355759
7767,212202,99972611,HUTCHENS RD SE @ 916,33.666072,-84.359972
7768,212203,99972612,HUTCHENS RD SE @ 852,33.666707,-84.361428
7769,212204,99972613,HUTCHENS RD SE @ 860,33.666322,-84.361091
7770,212205,99972614,HUTCHENS RD SE @ KATOMARICK DR SE,33.66812,-84.364132
7771,212206,99972615,HUTCHENS RD SE @ DONNEBROOK LN SE,33.66846,-84.366641
7772,212207,99972616,HUTCHENS RD SE @ KING SMITH RD SE,33.669525,-84.367673
7773,212208,99972617,HUTCHENS RD SE @ 560,33.669837,-84.369856
7774,212209,99972618,HUTCHENS RD SE @ JONESBORO RD SE,33.672021,-84.371878
7775,212210,99972619,GEORGIA AVE SE @ CHEROKEE AVE SE,33.73665,-84.374068
7776,212211,99972620,GEORGIA AVE SE @ HILL ST SE,33.736738,-84.378362
7777,213117,99972621,MT ZION PKWY @ 2530,33.554728,-84.308367
7778,212212,99972622,SR 85 @ ROBERTS DR,33.566606,-84.413125
7779,212213,99972623,SR 85 @ ROBERTS DR,33.566382,-84.413059
7780,212214,99972624,SR 85 @ BETHSAIDA RD,33.562236,-84.413759
7781,212215,99972625,SR 85 @ 7056,33.562917,-84.413337
7782,212216,99972626,MERCHANTS WAY @ EXCHANGE PL,33.572949,-84.348944
7783,212217,99972627,BOULDERCREST RD @ PANOLA RD,33.612257,-84.28568
7784,212218,99972628,LOU WALKER SENIOR CENTER,33.714072,-84.164453
7785,212219,99972629,RAINBOW WAY @ CANDLER RD,33.711539,-84.271114
7786,212223,99972633,FLAT SHOALS RD @ CLIFTON CHURCH RD SE,33.706304,-84.299365
7787,212224,99972634,BULL RUN DR @ LLOYD RD,33.70281,-84.285158
7788,212225,99972635,BULL RUN DR @ COHASSETT LN,33.702835,-84.282744
7789,212226,99972636,FLAT SHOALS RD @ WILLIAMSBURG WAY,33.70525,-84.280081
7790,212227,99972637,FLAT SHOALS RD @ 3491,33.704935,-84.275583
7791,212228,99972638,FLAT SHOALS RD @ 3424,33.705025,-84.275551
7792,212229,99972639,MITCHELL ST SW @ NORTHSIDE DR SW,33.753901,-84.403127
7793,212974,99972642,HORSE SHOE DR SE @ SOMBRERO WAY SE,33.697963,-84.309949
7794,213302,99972643,HOLCOMB BRIDGE RD @ STEEPLE CHASE DR (SOUTH),33.990966,-84.27719
7795,213303,99972644,HOLCOMB BRIDGE RD @ S HOLCOMB BRIDGE WAY (NORTH),33.988289,-84.273212
7796,213487,99972645,FLAT SHOALS RD @ 4483,33.585753,-84.535167
7797,213488,99972646,FLAT SHOALS RD @ 4483,33.58565,-84.534989
7798,213489,99972647,FLAT SHOALS RD @ BALLYE SHANNON PIKE,33.584997,-84.537525
7799,213307,99972648,HOLCOMB BRIDGE RD @ NESBIT FERRY RD,33.988253,-84.272972
7800,213315,99972649,CUSTER AVE SE @ KNOB HILL CT,33.716319,-84.354975
7801,213522,99972651,S FULTON PKWY @ STONEWALL TELL RD,33.618562,-84.559019
7802,212230,99972654,BAKERS FERRY RD SW @ BAKERS FERRY DR SW,33.760298,-84.508453
7803,213314,99972656,HOLCOMB BRIDGE RD @ MARKET BLVD,34.020684,-84.319238
7804,213452,99972659,N COMMERCE DR @ 3909,33.648787,-84.503323
7805,212231,99972660,FOREST PKY @ ASH ST,33.619508,-84.362497
7806,212232,99972661,POWERS FERRY RD NW @ NEW NORTHSIDE DR NW,33.906002,-84.429107
7807,212233,99972662,FOREST PKWY @ OLD DIXIE RD,33.62007,-84.381605
7808,212234,99972663,FOREST PKWY @ LAKE DR,33.619803,-84.364172
7809,212235,99972664,SOUTHAMPTON RD @ GODBY RD,33.616208,-84.457132
7810,212236,99972665,JUSTICE CENTER BUS TRANSIT STATION,33.505605,-84.360157
7811,212237,99972666,VALLEY HILL RD SW @ LAMAR HUTCHESON PKWY,33.570337,-84.404116
7812,212238,99972667,CHURCH ST @ KING RD,33.578727,-84.415383
7813,213448,99972668,N COMMERCE DR @ LOGISTICS WAY,33.642368,-84.502323
7814,212332,99972669,GODBY RD @ 2200,33.616131,-84.459734
7815,212333,99972670,SOUTHAMPTON RD @ GODBY RD,33.616137,-84.457001
7816,212334,99972671,SOUTHAMPTON RD @ JONES CIR,33.616115,-84.452541
7817,212335,99972672,SOUTHAMPTON RD @ W FAYETTEVILLE RD,33.616064,-84.449926
7818,212336,99972673,SOUTHAMPTON RD @ W FAYETTEVILLE RD,33.61617,-84.450848
7819,212337,99972674,SOUTHAMPTON RD @ JONES CIR,33.616186,-84.452802
7820,212338,99972675,GODBY RD @ 2135,33.616294,-84.459957
7821,212339,99972676,PHOENIX BLVD @ W FAYETTEVILLE RD,33.6139,-84.447893
7822,212340,99972677,PHOENIX BLVD @ PHOENIX PKY,33.614673,-84.444389
7823,212341,99972678,PHOENIX BLVD @ 1590,33.614291,-84.44122
7824,212342,99972679,FOREST PKY @ RIVERDALE RD,33.614734,-84.437183
7825,212343,99972680,PHOENIX BLVD @ RIVERDALE RD,33.614616,-84.43944
7826,212344,99972681,PHOENIX BLVD @ 1591,33.614577,-84.441871
7827,212345,99972682,PHOENIX BLVD @ PHOENIX PKWY,33.614861,-84.44453
7828,212346,99972683,PHOENIX BLVD @ W FAYETTEVILLE RD,33.613997,-84.448479
7829,212347,99972684,FOREST PKY @ SOUTHRIDGE PKY,33.617627,-84.426378
7830,212348,99972685,FOREST PKWY @ ATLANTA SOUTH PKY,33.617692,-84.412379
7831,212349,99972686,FOREST PKWY @ MAIN DR (FARMERS MKT ENTRANCE),33.618287,-84.39303
7832,212350,99972687,FOREST PKWY @ GOVERNORS DR,33.620522,-84.375903
7833,212351,99972688,FOREST PKWY @ GEORGIA AVE,33.621268,-84.37319
7834,212352,99972689,FOREST PKY @ ASH ST,33.618842,-84.361368
7835,212353,99972691,FOREST PKWY @ BARTLETT DR,33.61608,-84.352745
7836,212354,99972692,FOREST PKY @ JONESBORO RD,33.613641,-84.348045
7837,212355,99972693,FOREST PKY @ BARTLETT DR,33.616928,-84.353952
7838,212356,99972694,FOREST PKY @ LAKE DR,33.620385,-84.365205
7839,212357,99972695,FOREST PKWY @ GEORGIA AVE,33.621235,-84.373793
7840,212358,99972696,FOREST PKWY @ HALE RD,33.620755,-84.376942
7841,212359,99972697,FOREST PKWY @ OLD DIXIE RD,33.620143,-84.382292
7842,212360,99972698,FOREST PKWY @ MAIN DR (FARMERS MKT ENTRANCE),33.61852,-84.393214
7843,212361,99972699,FOREST PKY @ ATLANTA SOUTH PKY,33.617833,-84.411673
7844,212362,99972700,FOREST PKY @ SOUTHRIDGE PKY,33.618129,-84.425359
7845,212363,99972701,FOREST PKY @ DIXIE INDUSTRIAL DR,33.611574,-84.341164
7846,212365,99972703,SR 85 @ LEES MILL RD,33.60734,-84.403882
7847,212366,99972704,SR 85 @ AIRPORT SOUTH PKY,33.602612,-84.40532
7848,212367,99972705,SR 85 @ EAGLES CROSSING WAY,33.595824,-84.407385
7849,212368,99972706,SR 85 @ EAGLES CROSSING WAY,33.595869,-84.407093
7850,212369,99972707,SR 85 @ AIRPORT SOUTH PKY,33.602746,-84.40493
7851,212370,99972708,SR 85 @ LEES MILL RD,33.607331,-84.403567
7852,212372,99972710,RIVERDALE RD @ GARDEN WALK BLVD,33.596272,-84.428998
7853,212373,99972711,RIVERDALE RD @ E FAYETTEVILLE RD,33.588246,-84.423542
7854,212374,99972712,RIVERDALE RD @ POPLAR SPRINGS RD,33.586484,-84.421543
7855,212375,99972713,SR 85 @ SR 138,33.54868,-84.415002
7856,212376,99972714,SR 85 @ LAKE RIDGE PKY,33.541856,-84.416805
7857,212377,99972715,SR 85 @ LAKEVIEW DR,33.536679,-84.418371
7858,212378,99972716,SR 85 @ WARREN DR,33.533419,-84.419342
7859,213310,99972717,HOLCOMB BRIDGE RD @ CHAMPIONS GREEN PKWY,33.999523,-84.283837
7860,212379,99972718,SR 85 @ PINE RIDGE DR,33.530553,-84.420217
7861,212380,99972719,SR 85 @ HELMER RD,33.52689,-84.42186
7862,212381,99972720,POINTE SOUTH PKY @ SR 85,33.521767,-84.423317
7863,212382,99972721,POINTE SOUTH PKY @ BRANDON HILL WAY,33.520489,-84.42027
7864,212383,99972722,POINTE SOUTH PKY @ ELON TRL,33.518691,-84.417731
7865,212384,99972724,POINTE SOUTH PKY @ ANSLEY DR,33.51796,-84.414262
7866,212385,99972725,POINTE SOUTH PKY @ NICHOLSON DR,33.518356,-84.411976
7867,212386,99972726,FLINT RIVER RD SW @ THOMAS RD,33.518269,-84.407879
7868,212387,99972727,FLINT RIVER RD SW @ GUTHRIE DR,33.518298,-84.404443
7869,212388,99972728,FLINT RIVER RD SW @ GLENWOODS DR,33.518221,-84.399706
7870,212389,99972729,FLINT RIVER RD SW @ DORSEY RD,33.518143,-84.395327
7871,212390,99972730,FLINT RIVER RD SW @ TAYLOR RD,33.518146,-84.39123
7872,212391,99972731,FOREST PKY @ ELLENWOOD  RD,33.612268,-84.29167
7873,212392,99972732,FLINT RIVER RD @ ASHTON RD,33.518023,-84.387144
7874,212393,99972733,FLINT RIVER RD @ LEXINGTON DR,33.518105,-84.383481
7875,212394,99972734,FLINT RIVER RD @ KENDRICK RD,33.517892,-84.379698
7876,212395,99972735,FLINT RIVER RD @ ROBERTS RD,33.517859,-84.374614
7877,212396,99972736,FLINT RIVER RD @ 688,33.517789,-84.368989
7878,212397,99972737,FLINT RIVER RD @ TARA BLVD,33.517585,-84.365131
7879,212398,99972738,FLINT RIVER RD @ TARA BLVD,33.517898,-84.366139
7880,212399,99972739,FLINT RIVER RD @ 681,33.517995,-84.369347
7881,212400,99972740,FLINT RIVER RD @ ROBERTS RD,33.518056,-84.374105
7882,212401,99972741,FLINT RIVER RD @ KENDRICK RD,33.518008,-84.380489
7883,212402,99972742,FLINT RIVER RD @ LEXINGTON DR,33.518186,-84.383557
7884,212403,99972743,FLINT RIVER RD @ ASHTON RD,33.518094,-84.387231
7885,212404,99972744,FLINT RIVER RD @ TAYLOR RD,33.518262,-84.390905
7886,212405,99972745,FLINT RIVER RD SW @ DORSEY RD,33.518215,-84.395457
7887,212406,99972746,FLINT RIVER RD SW @ GLENWOODS DR,33.518293,-84.399739
